student_number,student_id,first_name,last_name,dat_of_birth,address_id
1513,8075922,Darin,Carroll,Oct 2nd 01,1513
1514,69837876,Tommy,Zulauf,Jun 8th 85,1514
1515,52794279,Gwen,O'Kon,Jul 28th 94,1515
1516,83356553,Walter,Herman,Nov 8th 87,1516
1517,82954007,Hilda,Mante,Nov 3rd 89,1517
1518,80150203,Wendy,Nitzsche,Feb 5th 87,1518
1519,75704588,Santiago,Jacobson,Aug 27th 85,1519
1520,13706757,Alex,Koss,Nov 11th 89,1520
1521,51350014,Rosemary,Pagac,Sep 30th 88,1521
1522,68525843,Craig,Lebsack,Sep 20th 88,1522
1523,292831,Lorenzo,Leannon,Oct 23rd 85,1523
1524,63393239,Esther,Toy,Aug 18th 90,1524
1525,23744647,Randal,Breitenberg,Oct 2nd 95,1525
1526,27842861,Laverne,Sauer,Sep 26th 02,1526
1527,91258060,Candace,Russel,Jun 27th 85,1527
1528,97721611,Ora,Kulas,Nov 10th 02,1528
1529,664775,Kristopher,Treutel,Jan 26th 87,1529
1530,71253726,Edna,Conn,Jun 29th 02,1530
1531,7863565,Kelvin,Mayer,Jun 30th 06,1531
1532,78317822,Felipe,Abbott,May 1st 04,1532
1533,49511252,Kirk,Breitenberg,Aug 17th 02,1533
1534,67927315,Jim,McClure,Feb 26th 97,1534
1535,96668098,Roger,Walker,Mar 14th 01,1535
1536,50307072,Joann,Murray,Sep 18th 06,1536
1537,6896981,Shawna,Davis,Sep 21st 02,1537
1538,18206072,Mona,Beer,Jun 28th 86,1538
1539,49996933,Alison,Schmidt,Feb 24th 96,1539
1540,15028305,Jeffery,Kling,Dec 9th 87,1540
1541,28583930,Dianna,Thompson,Sep 25th 94,1541
1542,24165421,Reginald,Murray,Dec 31st 91,1542
1543,48163526,Laurence,Hoeger,Nov 2nd 01,1543
1544,49147357,Gerald,Schinner,Jan 9th 95,1544
1545,50399922,Rita,Senger,Nov 1st 84,1545
1546,4132189,Arlene,Kovacek,May 18th 93,1546
1547,42870309,Tom,Wilderman,Feb 25th 84,1547
1548,58926071,Marilyn,Kuhn,Aug 15th 89,1548
1549,19674816,Carlton,Lowe-Lehner,Jan 29th 06,1549
1550,46968448,Philip,Jacobson,Jun 29th 06,1550
1551,25838133,Ora,Weimann,Feb 28th 06,1551
1552,13923477,Ramona,Okuneva,Sep 27th 02,1552
1553,45327433,Bennie,Rowe,Nov 22nd 99,1553
1554,25179754,Felicia,Heidenreich,Feb 12th 96,1554
1555,95252601,Joan,Okuneva,Apr 4th 02,1555
1556,98546374,Wendy,McDermott,Dec 23rd 05,1556
1557,66632591,Alejandro,Hammes,Feb 16th 94,1557
1558,29860493,Sergio,Bradtke,Jan 27th 93,1558
1559,94140124,Joel,Maggio,Sep 29th 99,1559
1560,86622023,Johanna,Kihn,Oct 9th 01,1560
1561,88730062,Lorenzo,Torphy,Jun 3rd 89,1561
1562,85022449,Monique,Lehner,Aug 24th 86,1562
1563,98467600,Terri,Rempel,Dec 2nd 02,1563
1564,241330,Ruby,Haag,Jun 26th 01,1564
1565,54813016,Kimberly,Orn,Dec 2nd 85,1565
1566,30136535,Santiago,Kutch,Dec 16th 90,1566
1567,62101442,Erma,Nader,Nov 20th 88,1567
1568,97502660,Clifton,Collins,Dec 9th 92,1568
1569,38151768,Rosemarie,Hand,Mar 5th 84,1569
1570,14219467,Ebony,Deckow,Oct 25th 86,1570
1571,32923774,Everett,Hegmann,Jun 21st 98,1571
1572,37944188,Sean,Hilll,Apr 24th 89,1572
1573,65864861,Duane,Hagenes,Dec 11th 91,1573
1574,34725405,Evan,Kemmer,Apr 15th 84,1574
1575,97644731,Joy,Shields,Jul 2nd 91,1575
1576,57369957,Cesar,Stark,Jun 18th 06,1576
1577,31919743,Rudolph,Rogahn,Nov 11th 93,1577
1578,17590900,Derrick,Rodriguez,Jun 13th 00,1578
1579,71357445,Bryant,Marquardt,Jul 20th 98,1579
1580,79062928,Roger,O'Connell,Nov 4th 93,1580
1581,69326341,Lucy,Schoen,Sep 14th 02,1581
1582,18205537,Harriet,Goyette,Jun 28th 85,1582
1583,28666007,Veronica,Dicki,Oct 1st 84,1583
1584,9850132,Noah,Veum,Oct 10th 87,1584
1585,74193107,Ed,Bernier,Mar 2nd 96,1585
1586,98961220,Saul,Mante,May 25th 89,1586
1587,93023180,Leslie,Pagac,Jun 3rd 86,1587
1588,60697495,Ada,Volkman,May 15th 01,1588
1589,97471062,Candace,Raynor,Oct 15th 85,1589
1590,82741319,Mary,Schuster,Feb 20th 03,1590
1591,56949961,Wade,Mante,Aug 7th 97,1591
1592,6643959,Noah,Ondricka,Jan 16th 03,1592
1593,1420818,Darla,Runte,Jul 5th 88,1593
1594,25363724,Terence,Hirthe,Jan 22nd 91,1594
1595,84639852,Joanna,Ziemann,Oct 21st 90,1595
1596,23528872,Jessie,Tromp,Jul 24th 86,1596
1597,55766836,Felix,Kuphal,Jul 10th 03,1597
1598,78829743,Catherine,Tremblay,Aug 12th 05,1598
1599,90268423,Geraldine,Osinski,Mar 1st 87,1599
1600,53467866,Jeanette,Okuneva,Apr 10th 87,1600
1601,7351571,Kelli,Sauer,Oct 26th 95,1601
1602,6586990,Laurie,Moore,Aug 12th 03,1602
1603,96705468,Darryl,Borer,Mar 21st 01,1603
1604,15494077,Peter,Fadel,Aug 18th 05,1604
1605,60093797,Lance,Mills,Aug 20th 98,1605
1606,29436730,Antonia,Jaskolski,Feb 5th 94,1606
1607,98808991,Sheri,Lynch,Jan 23rd 96,1607
1608,14150676,Minnie,Yundt,Sep 17th 98,1608
1609,17915874,Faye,Waters,Oct 21st 06,1609
1610,85937688,Diane,Legros,Sep 6th 99,1610
1611,13117691,Carmen,Cummerata-Murray,Jun 25th 91,1611
1612,35244988,Andrew,Barrows,Sep 15th 94,1612
1613,15138039,Herman,Crona,Jun 26th 95,1613
1614,98065745,Regina,Miller,Mar 25th 90,1614
1615,23238124,Rhonda,Kulas,Jun 9th 99,1615
1616,94803751,Brett,Bradtke-Predovic,Sep 1st 93,1616
1617,34490912,Lorenzo,Mueller,Aug 5th 05,1617
1618,75572505,Gregg,Lind,Sep 14th 85,1618
1619,65825184,Brandi,Kunde,Oct 30th 99,1619
1620,79118064,Dale,Donnelly,Nov 23rd 95,1620
1621,31077858,Loren,Quitzon,Dec 30th 84,1621
1622,70766628,Levi,Schaefer-Witting,Jun 12th 00,1622
1623,231838,Jay,Wisoky,Aug 27th 93,1623
1624,58229427,Blake,Oberbrunner-Wilkinson,Nov 2nd 85,1624
1625,26757453,Roosevelt,Rau-Batz,Nov 24th 88,1625
1626,75633836,Jake,Connelly,Oct 31st 88,1626
1627,38399625,Penny,Becker,Apr 20th 92,1627
1628,39319212,Ramon,Schoen,Jun 25th 02,1628
1629,22923909,Marcella,Durgan,May 12th 90,1629
1630,78450859,Kent,Adams,Apr 20th 85,1630
1631,80646889,Abel,Conn,Dec 30th 93,1631
1632,44013633,Pam,Fritsch,Mar 8th 96,1632
1633,96399743,Austin,Kunze,Mar 3rd 91,1633
1634,63976348,Teri,Wisoky,Nov 11th 98,1634
1635,71523987,Fernando,Pfeffer-Stiedemann,Apr 26th 95,1635
1636,36487143,Mercedes,Zemlak,Dec 19th 99,1636
1637,14424952,Jackie,Bergnaum,Dec 19th 93,1637
1638,31734537,Courtney,Lang,Apr 29th 92,1638
1639,90881240,Ashley,Hills,Dec 4th 00,1639
1640,63939492,Joann,Kuphal,Feb 5th 87,1640
1641,88352673,Wayne,Reichel,Jul 28th 96,1641
1642,82251583,Sean,Wolff,Mar 18th 05,1642
1643,79692870,Byron,Mayer,Oct 28th 92,1643
1644,33348528,Lynda,Nitzsche,Dec 20th 99,1644
1645,53695408,Jane,Rosenbaum,Aug 26th 85,1645
1646,32650573,Kristin,Walsh,Sep 30th 02,1646
1647,63516652,Julian,Schaden,Apr 24th 03,1647
1648,26134247,Wendy,Gleichner,Oct 31st 91,1648
1649,63049908,Chris,Ullrich,Sep 25th 85,1649
1650,62011022,Desiree,Kiehn,Mar 18th 01,1650
1651,65654689,Kristen,Ortiz,Apr 27th 95,1651
1652,28955896,Tom,Johnston,Nov 24th 97,1652
1653,11942855,Maryann,Carroll,May 2nd 06,1653
1654,15800760,Jaime,Mertz,Dec 13th 01,1654
1655,24204321,Edna,Hyatt,Jun 4th 03,1655
1656,53034806,Angela,Effertz,Dec 6th 99,1656
1657,34918013,Alyssa,Hand,Jun 10th 99,1657
1658,62666502,Cathy,Weimann,Feb 14th 91,1658
1659,18672186,Lena,Yundt,Aug 14th 03,1659
1660,25596355,Bradley,Beier,May 10th 00,1660
1661,1528751,Martha,Dooley,Oct 8th 98,1661
1662,80960154,Julio,Grant,Mar 29th 06,1662
1663,30863703,Terrell,Lynch,Nov 7th 94,1663
1664,21622407,Angela,Barrows,Jan 17th 91,1664
1665,10503440,Douglas,Beier,Aug 13th 89,1665
1666,92770179,Nicholas,Prohaska-O'Reilly,Nov 6th 06,1666
1667,11564559,Norman,Hane,Mar 24th 93,1667
1668,35584925,Salvador,Haag,Jun 4th 93,1668
1669,61059187,Drew,Kunze,Sep 9th 85,1669
1670,15963645,Irma,Hahn,Mar 30th 85,1670
1671,79867369,Homer,Bergstrom,Sep 6th 01,1671
1672,35211634,Kate,Schulist,Aug 3rd 92,1672
1673,73012442,Doreen,Crist,Feb 26th 04,1673
1674,37702467,Alan,Nienow,Sep 24th 93,1674
1675,93176100,Donnie,Spencer,Jun 4th 05,1675
1676,87024560,Sabrina,Lowe-Champlin,Apr 1st 02,1676
1677,16954908,Lora,Howe,Nov 20th 05,1677
1678,20203819,Larry,Moen,Aug 30th 87,1678
1679,70855574,Maurice,Rogahn,Nov 3rd 02,1679
1680,10350813,Billy,Senger,May 4th 03,1680
1681,28263115,Gilbert,Olson,Apr 12th 03,1681
1682,78068969,Max,Cremin,Apr 19th 86,1682
1683,50636964,Dominick,Jacobson,Mar 1st 05,1683
1684,2779220,Bradley,Hudson,Mar 7th 01,1684
1685,1465283,Myron,Hirthe,Feb 29th 96,1685
1686,41937365,Jessie,Gusikowski,Sep 29th 94,1686
1687,82676223,Christian,Hessel,Jan 14th 01,1687
1688,65838967,Wilbur,Rau,Apr 4th 85,1688
1689,1087431,Javier,Turcotte,Jun 9th 88,1689
1690,76335176,Evelyn,Bechtelar,Dec 20th 86,1690
1691,79994275,Mamie,Stamm,Jun 27th 02,1691
1692,95981462,Alejandro,Langworth,Jan 25th 03,1692
1693,41822397,Terrence,Adams-Sauer,Aug 13th 96,1693
1694,83246348,Rachael,Schiller,May 12th 93,1694
1695,96938989,Cathy,Glover,Jun 10th 87,1695
1696,33562191,Myra,Friesen,Aug 19th 91,1696
1697,7391193,John,Marvin,Nov 12th 98,1697
1698,17471408,Delbert,MacGyver,Mar 4th 06,1698
1699,74169490,Traci,Breitenberg,Apr 21st 97,1699
1700,84905887,Stanley,Weber,May 16th 90,1700
1701,64898973,Sara,Lehner,Nov 19th 84,1701
1702,23100781,Paulette,Kautzer,May 25th 88,1702
1703,78233362,Herman,Tillman,Aug 12th 96,1703
1704,94274174,Preston,Kreiger,Jun 1st 95,1704
1705,75805281,Dana,Kub,Feb 16th 04,1705
1706,97785336,Mamie,Rempel,Jun 16th 87,1706
1707,11446217,Harriet,Wisozk,Jul 27th 86,1707
1708,64390512,Warren,Deckow,Mar 6th 03,1708
1709,76143738,Eduardo,Wyman,May 13th 01,1709
1710,10680412,Elaine,Wiegand,Sep 6th 99,1710
1711,97710003,Malcolm,Dibbert-Stiedemann,Feb 26th 86,1711
1712,41672767,Stuart,Flatley,Mar 31st 86,1712
1713,10733182,Johnnie,Kemmer,May 16th 05,1713
1714,59268363,Josefina,Feeney,Jun 13th 98,1714
1715,99740530,Amy,Langosh,May 3rd 91,1715
1716,15690057,Celia,Lowe,Jul 17th 99,1716
1717,19748961,Lela,Huel,Jan 27th 96,1717
1718,96391495,Frances,Collier,Jul 28th 98,1718
1719,36905219,Santiago,White,Oct 23rd 84,1719
1720,44685164,Betty,Barrows,Oct 23rd 94,1720
1721,76128075,Jennie,Schoen,Jan 26th 96,1721
1722,97372836,Eileen,Gleichner,Jul 17th 98,1722
1723,81416073,Amanda,Funk,Apr 9th 90,1723
1724,68626578,Dexter,Hammes,Jan 6th 03,1724
1725,82681760,Ann,Spencer,Apr 24th 01,1725
1726,84808395,Marilyn,Breitenberg,Sep 19th 89,1726
1727,54629321,Kayla,Jerde,May 8th 84,1727
1728,7154155,Sherry,Conn,Feb 19th 03,1728
1729,53798924,Joann,Hoppe-Weber,Oct 14th 90,1729
1730,22885686,Joann,Hilll,Feb 22nd 86,1730
1731,79897030,Randall,Wilderman,May 1st 04,1731
1732,4606351,Ernest,Miller-O'Conner,Jun 18th 04,1732
1733,49002003,Antoinette,Labadie,Oct 4th 96,1733
1734,74781485,Alexandra,Parisian,Apr 7th 00,1734
1735,89037088,Paula,Tillman,Jan 16th 06,1735
1736,83322530,Jan,Keeling,Oct 27th 05,1736
1737,40712598,Belinda,Goodwin,Apr 2nd 05,1737
1738,77284025,Amanda,Bauch,Aug 21st 92,1738
1739,76465235,Inez,Pagac,Jun 3rd 96,1739
1740,23660480,Jim,Maggio,Sep 3rd 98,1740
1741,13509285,Stephanie,Jaskolski,Sep 13th 89,1741
1742,90368485,Antoinette,Mertz,Oct 31st 92,1742
1743,58938709,Isaac,Marks,Jun 27th 91,1743
1744,17155322,Ted,Walter,Aug 11th 87,1744
1745,45040296,Alfonso,Wehner,Oct 29th 93,1745
1746,85514884,Lydia,Ortiz,Jan 18th 88,1746
1747,34541720,Jacquelyn,McDermott,Apr 25th 01,1747
1748,95307897,Larry,Schmidt-Brakus,Jul 30th 04,1748
1749,10985797,Rodney,Pacocha,Apr 24th 01,1749
1750,10645992,Dewey,Lakin,May 8th 98,1750
1751,26963808,Dewey,Little,Jul 28th 03,1751
1752,11510754,Chester,Kshlerin,Jan 22nd 04,1752
1753,43915122,Kelly,Bosco,Sep 15th 92,1753
1754,67002138,Gerard,Casper,Dec 31st 95,1754
1755,82937076,Lynn,Mann,Jan 14th 85,1755
1756,79210597,Jo,Ullrich,Aug 27th 01,1756
1757,22900780,Olive,Fay-Rau,Jul 30th 01,1757
1758,18169461,Traci,Wiza,Sep 25th 00,1758
1759,47348073,Chad,Kreiger,Sep 9th 98,1759
1760,26079621,Laurence,Hilpert,Feb 1st 04,1760
1761,83164691,Shaun,Hintz,Jul 25th 04,1761
1762,41269352,Dennis,Rippin,Apr 13th 05,1762
1763,16807255,Lynda,Dibbert,Jan 14th 94,1763
1764,74524513,Bennie,Tillman,May 29th 89,1764
1765,85614902,Shirley,Brown,Jan 23rd 84,1765
1766,55301287,Robert,Ferry,Nov 20th 84,1766
1767,39429057,Alberta,Satterfield,Jan 8th 98,1767
1768,72120257,Elena,Jacobson,Nov 14th 93,1768
1769,90093562,Juanita,Pfeffer,Feb 24th 97,1769
1770,7728713,Kate,Witting,Jul 5th 99,1770
1771,77343785,Elias,Grimes,Apr 14th 85,1771
1772,5267460,Joan,Feeney,Jul 30th 96,1772
1773,99054979,Jamie,Heaney-Rath,May 11th 93,1773
1774,34219270,Earnest,Champlin,Jan 20th 01,1774
1775,2671771,Tomas,Stokes,May 11th 88,1775
1776,97554959,Bradley,Skiles,Jun 21st 91,1776
1777,82840046,Jaime,Wintheiser,May 25th 88,1777
1778,96097595,Alyssa,Greenholt,Mar 24th 98,1778
1779,1198754,Pam,Hyatt-Mohr,Sep 11th 00,1779
1780,98289485,Garry,Kuhlman,Nov 16th 85,1780
1781,48844686,Kathryn,Lindgren,Feb 22nd 88,1781
1782,90493308,Rodney,Gorczany,Feb 12th 99,1782
1783,75767257,Marie,Dietrich,Oct 1st 96,1783
1784,40347403,Steve,Greenholt,Sep 28th 89,1784
1785,52592614,Kristen,Jacobson,Jul 2nd 93,1785
1786,9059318,Gabriel,Grimes-Reinger,Nov 22nd 85,1786
1787,52105775,Wilfred,Upton,Jan 16th 99,1787
1788,69131515,Cecelia,Moen,Mar 27th 02,1788
1789,16986525,Darlene,Nader,Feb 4th 01,1789
1790,43757829,Eunice,Ziemann,Apr 3rd 86,1790
1791,39274042,Rosemarie,Pfannerstill,Jan 23rd 85,1791
1792,23648812,Caroline,Kessler,Jan 22nd 85,1792
1793,22428808,Drew,Little,Apr 21st 04,1793
1794,11697622,Gayle,Goyette-Rolfson,Aug 1st 98,1794
1795,61347716,Arturo,Miller,Dec 21st 03,1795
1796,53631596,George,Corkery,Nov 15th 97,1796
1797,39752437,Maurice,Corwin,Jun 20th 05,1797
1798,16146404,Marcella,Harber,Mar 31st 05,1798
1799,71333395,Jenna,Dooley,Mar 22nd 95,1799
1800,59600648,Bernice,Rath,Nov 27th 99,1800
1801,20916525,Terri,Schaden,May 10th 05,1801
1802,65209260,Elvira,Koss-Wintheiser,Feb 3rd 00,1802
1803,48396737,Elbert,Olson,Oct 15th 85,1803
1804,76468459,Kristen,Ullrich,Jan 12th 84,1804
1805,59593237,Kyle,Gorczany,Feb 21st 84,1805
1806,83843754,Shelly,Veum,Jan 29th 96,1806
1807,5890729,Wesley,Dare,Mar 2nd 00,1807
1808,87675808,Lyle,Koepp,Jan 7th 85,1808
1809,30916595,Dominick,Gorczany,Mar 2nd 95,1809
1810,69856449,Rosa,Hahn,Oct 10th 06,1810
1811,12549408,Beth,Aufderhar-Halvorson,Oct 4th 06,1811
1812,59472351,Stephanie,Kozey,Oct 5th 05,1812
1813,1470791,Laurie,Wyman,Dec 20th 91,1813
1814,9479726,Bessie,Mitchell,Jun 21st 85,1814
1815,62555239,Hattie,Lindgren,Jun 26th 86,1815
1816,78375118,Nicole,Koelpin,Dec 6th 96,1816
1817,30528986,Andres,Kessler,Sep 25th 02,1817
1818,92849968,Inez,Waelchi,Apr 11th 01,1818
1819,34705519,Miriam,Fahey,Nov 7th 84,1819
1820,48842872,Max,Waters,Nov 20th 01,1820
1821,67391433,Maurice,Grimes,Dec 31st 97,1821
1822,21615801,Margie,Stamm,Mar 11th 97,1822
1823,29392386,Sammy,Hartmann,Mar 13th 03,1823
1824,83550465,Genevieve,McClure,Jan 10th 00,1824
1825,65415035,Eleanor,O'Keefe,Nov 6th 99,1825
1826,31800502,Olivia,Rohan,Sep 10th 00,1826
1827,28916750,Jill,Schmitt,Oct 2nd 00,1827
1828,70269591,Walter,Gleason,Oct 27th 99,1828
1829,78692674,Jaime,Bahringer,Jun 16th 85,1829
1830,8356869,Vernon,Kuhlman,Nov 23rd 95,1830
1831,36620291,Pedro,O'Reilly,Jun 17th 06,1831
1832,7378998,Rodney,Will,Sep 27th 02,1832
1833,53308032,Jessie,Bednar,Apr 29th 00,1833
1834,41016994,Mamie,Leffler,Feb 12th 05,1834
1835,54382362,Leo,Sawayn,Jan 22nd 01,1835
1836,29279992,Tony,Nitzsche,Dec 26th 99,1836
1837,23528748,Fred,Kulas,Mar 29th 00,1837
1838,75753738,Pat,Morar,Nov 1st 87,1838
1839,61316263,Randy,Hessel,Jan 1st 05,1839
1840,75986971,Emily,Nicolas,Mar 23rd 95,1840
1841,96249027,Cecil,Walsh,Jun 14th 96,1841
1842,51414546,Aubrey,Kautzer,Mar 6th 85,1842
1843,22988274,Kathryn,Hegmann,Jun 17th 89,1843
1844,33430717,Cynthia,Jacobi,May 28th 93,1844
1845,84469646,Gabriel,Kessler,Oct 24th 94,1845
1846,37603194,Stephen,Bradtke,Sep 13th 91,1846
1847,68143834,Nick,Hagenes,Oct 21st 95,1847
1848,91182792,Roland,Walsh-Auer,Jun 12th 84,1848
1849,17447886,Kent,Grant,Sep 10th 02,1849
1850,91226618,Casey,Strosin,Jun 2nd 85,1850
1851,39125664,Hugh,Russel,Nov 20th 92,1851
1852,79998179,Joe,Nienow,Nov 14th 95,1852
1853,32500760,Erick,Goldner,Oct 31st 96,1853
1854,33081222,Naomi,Spinka,Aug 30th 89,1854
1855,94971030,Tonya,O'Reilly,Mar 7th 88,1855
1856,48661414,Glenn,O'Connell,Apr 3rd 96,1856
1857,64202265,Aubrey,McGlynn,Feb 10th 86,1857
1858,29692723,Leo,Lang,Oct 10th 01,1858
1859,67878382,Jeannette,Powlowski,Apr 13th 87,1859
1860,902878,Tanya,McClure,Nov 29th 92,1860
1861,80697085,Kenny,Ward,Feb 8th 97,1861
1862,10573620,Tyler,Carter,Sep 27th 95,1862
1863,33808912,Yvonne,Jacobson,Dec 18th 93,1863
1864,38813330,Betty,Murphy,Nov 13th 97,1864
1865,43115719,Jeffery,Watsica,Feb 17th 89,1865
1866,39705668,Terry,Spinka,Apr 29th 99,1866
1867,16946293,Alison,Stoltenberg,Dec 10th 02,1867
1868,61182629,Della,Wintheiser,Apr 10th 87,1868
1869,47289299,Leona,Kunde,Nov 16th 90,1869
1870,72802279,Ross,Davis-McGlynn,Jul 10th 04,1870
1871,80068788,Debbie,Labadie,Feb 27th 84,1871
1872,65465445,Franklin,Keebler,Apr 23rd 03,1872
1873,98384303,Johnathan,Gerhold,Jun 4th 84,1873
1874,12557528,Peter,Pollich,Jan 9th 96,1874
1875,60955286,Iris,Dietrich,Nov 20th 91,1875
1876,49972447,Dennis,Wisoky,May 12th 91,1876
1877,35861020,Grady,Rau,Dec 27th 94,1877
1878,20466290,Doreen,Marvin,Apr 15th 85,1878
1879,42310387,Darlene,Altenwerth,Jul 28th 05,1879
1880,99019172,Meredith,Spencer,Mar 1st 00,1880
1881,13892382,Maxine,Bernhard,May 5th 95,1881
1882,67016297,Wm,Hintz,Oct 15th 91,1882
1883,38355933,Angelica,Steuber,Oct 10th 96,1883
1884,89986811,Erika,Waelchi,Jan 12th 88,1884
1885,89656657,Santos,Carroll,Jul 24th 96,1885
1886,15002311,Alison,Greenholt,May 15th 99,1886
1887,15725868,Allison,Smith,Jul 31st 96,1887
1888,46607491,Joe,Ortiz,Jul 7th 91,1888
1889,98495992,Kirk,Osinski,Mar 25th 92,1889
1890,54889292,Samuel,Klocko,Oct 7th 88,1890
1891,92480577,Nina,Pouros,May 31st 05,1891
1892,40299056,Rafael,Ankunding,Apr 30th 91,1892
1893,59482568,Albert,Jones,Nov 28th 92,1893
1894,24045916,Sherri,Dicki,Apr 30th 97,1894
1895,62801563,Dianne,Ankunding,Jan 5th 90,1895
1896,26963723,Daniel,Mitchell,Jan 15th 87,1896
1897,95186522,Rebecca,Langworth,May 31st 00,1897
1898,50122479,Bobbie,Spinka,Sep 14th 96,1898
1899,16494837,Tracey,Hilll,Apr 5th 92,1899
1900,65349146,Rickey,Ortiz,Nov 12th 97,1900
1901,84945965,Dominic,Lakin,Jan 21st 87,1901
1902,51561009,Lula,Berge,Aug 27th 97,1902
1903,42114254,Raquel,Monahan,Nov 23rd 88,1903
1904,92381,Josephine,Fahey,Jan 18th 85,1904
1905,89698525,Natalie,Schaden,Jan 23rd 99,1905
1906,5036818,Henrietta,Romaguera,Mar 2nd 94,1906
1907,8129826,Lynda,Lang,Jan 31st 01,1907
1908,66576509,Clint,Stanton,May 12th 92,1908
1909,27171365,Shannon,Langworth,Dec 16th 97,1909
1910,15236543,Rafael,Runte,Jun 3rd 86,1910
1911,39334228,Vincent,Leannon,May 15th 00,1911
1912,66208606,Jerry,Heathcote,Mar 14th 01,1912
1913,78568431,Christian,Skiles,Jun 19th 86,1913
1914,35606180,Mike,Buckridge,Mar 9th 94,1914
1915,74529047,Maggie,Toy,Nov 4th 06,1915
1916,41584082,Harold,Romaguera,Jan 10th 96,1916
1917,11819174,Faye,Macejkovic,Jun 2nd 95,1917
1918,69612360,Cristina,Kuhic,Dec 23rd 96,1918
1919,54974373,Kerry,Medhurst,Aug 31st 02,1919
1920,23442588,Gerard,Hayes,Sep 12th 04,1920
1921,60797278,Lamar,Lynch,Aug 15th 99,1921
1922,44335465,Benny,Wolf,Feb 1st 89,1922
1923,88847522,Herman,Marquardt,Jun 9th 86,1923
1924,56733473,Lisa,Witting,Jun 3rd 84,1924
1925,8840429,Derek,Bradtke,Aug 25th 94,1925
1926,55492586,Josephine,Mohr,May 29th 98,1926
1927,39413485,Donna,Frami,Jul 14th 98,1927
1928,63242725,Patti,Schmeler,May 27th 02,1928
1929,73043411,Thelma,Murazik,May 22nd 93,1929
1930,54450684,Melinda,Haley,Aug 20th 93,1930
1931,49256904,Sadie,Hermiston,Sep 20th 87,1931
1932,28262772,Gabriel,Predovic,May 12th 87,1932
1933,63083069,Marianne,Jones,Sep 5th 90,1933
1934,63431198,Gwen,Beer,Jan 6th 89,1934
1935,26578479,Lamar,Bergstrom,May 4th 86,1935
1936,44079462,Donna,Schumm,Aug 7th 99,1936
1937,23487530,Javier,Christiansen,May 29th 99,1937
1938,78853763,Marjorie,Cummings,Jul 4th 91,1938
1939,46100199,Corey,Greenfelder,Dec 27th 94,1939
1940,64053128,Julian,Franecki,May 23rd 98,1940
1941,49901554,Nicole,Kohler,Nov 4th 96,1941
1942,54594032,Ruth,Feeney,May 11th 84,1942
1943,14953954,Connie,Leffler,Mar 7th 84,1943
1944,41615909,Edwin,Kertzmann,Jun 10th 92,1944
1945,80068160,Jeff,Kirlin,Apr 16th 91,1945
1946,3039095,Daisy,McKenzie,Nov 2nd 99,1946
1947,43614738,Garrett,Abbott,Nov 23rd 94,1947
1948,26191526,Clint,Raynor,Jul 12th 97,1948
1949,41679945,Marion,Koepp,Nov 17th 85,1949
1950,97685110,Morris,Keeling,Feb 12th 89,1950
1951,28933480,Nelson,Kihn,Jul 9th 95,1951
1952,80749806,Christine,Kilback,Mar 17th 04,1952
1953,58080421,Ricardo,Schultz,Oct 26th 00,1953
1954,30764659,Julie,McClure,Mar 1st 94,1954
1955,48636509,Amos,Leannon,Feb 20th 96,1955
1956,55551931,Jerome,Yost,Dec 29th 91,1956
1957,76417439,Elizabeth,Langworth,Mar 23rd 99,1957
1958,85941857,Becky,Okuneva,Apr 22nd 91,1958
1959,847035,Walter,Dooley,Nov 24th 84,1959
1960,17959112,Shannon,Graham-McGlynn,Dec 23rd 99,1960
1961,24734575,Julia,Little,Jul 20th 93,1961
1962,68903549,Julia,Weber,Mar 27th 94,1962
1963,16665682,Alicia,Reichert,Jun 7th 86,1963
1964,56326386,Clark,Schinner,Nov 29th 97,1964
1965,63387784,Evelyn,Hyatt,Oct 18th 04,1965
1966,1694884,Cornelius,Hyatt,Nov 1st 98,1966
1967,56877532,Alan,Lind,Jun 2nd 06,1967
1968,85266868,Jennie,Murray,Oct 24th 88,1968
1969,59492157,Desiree,Kilback,Jun 4th 98,1969
1970,58323700,Charlene,Johnson,Oct 21st 84,1970
1971,31689141,Lonnie,Mosciski,Feb 27th 97,1971
1972,92275179,Katie,Armstrong,Jul 26th 94,1972
1973,91484905,Marcos,Price,Jun 21st 92,1973
1974,73992956,Karen,Mann,Feb 18th 04,1974
1975,54158716,Johnnie,Hamill,Aug 8th 03,1975
1976,3130510,Francis,Hintz,May 12th 03,1976
1977,94882166,Vera,Klocko,Jul 13th 06,1977
1978,98193893,Glenn,Batz,Nov 8th 86,1978
1979,25833165,Monique,Lehner,Apr 8th 00,1979
1980,86264213,Miriam,Fay,Dec 7th 86,1980
1981,5221940,Carroll,Hermiston,Dec 14th 86,1981
1982,88762973,Lyle,Koss,Oct 17th 06,1982
1983,90024051,Pablo,Schneider,Jun 13th 84,1983
1984,51211919,Wilbur,Hyatt,Apr 12th 84,1984
1985,79547413,Marsha,Dickens,Aug 15th 87,1985
1986,77938798,Jan,Smith,Apr 14th 87,1986
1987,99715132,Kyle,Morissette,Jun 13th 02,1987
1988,33303072,Lee,Keebler,Jan 16th 84,1988
1989,15584975,Mercedes,Kreiger,Dec 10th 84,1989
1990,36797169,Karla,Willms,May 31st 06,1990
1991,54953710,Dominic,Beier,Aug 25th 03,1991
1992,87235011,Rodney,Gerlach,May 30th 89,1992
